
0.3305936073,0.0000000000,0.6251874063,0.1717252396,0.3726708075,0.8308139535,0.5190667336,0.0054945055,-1.0000000000
0.8881278539,0.0723427935,0.6146926537,0.7044728435,0.1211180124,0.2354651163,0.2634219769,0.0054945055,-1.0000000000
0.3949771689,0.5008347245,0.5997001499,0.3210862620,0.3229813665,0.0843023256,0.4290015053,0.0741758242,1.0000000000
0.0776255708,0.4507512521,0.6296851574,0.4009584665,0.3105590062,0.3546511628,0.4264927245,0.0741758242,-1.0000000000
0.4422374429,0.0000000000,0.4777611194,0.3969648562,0.2763975155,0.4479651163,0.6653286503,0.1510989011,1.0000000000
0.4406392694,0.0000000000,0.0000000000,0.5047923323,0.0000000000,0.7790697674,0.4390366282,0.0164835165,-1.0000000000
0.6844748858,0.2634947134,0.0000000000,0.2044728435,0.3540372671,0.4238372093,0.6475163071,0.0054945055,1.0000000000
0.7351598174,0.0612131330,0.6596701649,0.3690095847,0.2763975155,0.0610465116,0.3913697943,0.0741758242,1.0000000000
0.3082191781,0.2559821925,0.3548225887,1.0000000000,0.1863354037,0.1511627907,0.2533868540,0.0741758242,-1.0000000000
0.2317351598,0.8494713411,0.0000000000,0.6525559105,0.0000000000,0.4720930233,0.0903161064,0.2445054945,1.0000000000
0.5410958904,0.0000000000,0.0000000000,0.6006389776,0.0000000000,0.4854651163,0.4691419970,0.4917582418,-1.0000000000
0.6347031963,0.0000000000,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.1906673357,0.2445054945,1.0000000000
0.5022831050,0.0000000000,0.0000000000,0.6485623003,0.0000000000,0.5029069767,0.5168088309,0.4917582418,-1.0000000000
0.1869863014,0.3411240957,0.0000000000,0.6525559105,0.0000000000,0.4598837209,0.5168088309,0.0164835165,-1.0000000000
0.4479452055,0.0000000000,0.5347326337,0.7020766773,0.3447204969,0.2284883721,0.3768188660,0.0741758242,-1.0000000000
0.2511415525,0.3931552588,0.0000000000,0.6525559105,0.0000000000,0.5011627907,0.3913697943,0.0054945055,-1.0000000000
0.4824200913,0.7295492487,0.0000000000,0.4289137380,0.2670807453,0.7148255814,0.0446562970,0.0054945055,-1.0000000000
0.8378995434,0.3260990540,0.0000000000,0.1277955272,1.0000000000,0.1485465116,0.6184144506,0.2472527473,1.0000000000
0.1429223744,0.0000000000,0.7516241879,0.4776357827,0.3633540373,0.6462209302,0.3384345208,0.0741758242,-1.0000000000
0.4611872146,0.3895381191,0.0000000000,0.7364217252,0.1863354037,0.2732558140,0.3211239338,0.0741758242,-1.0000000000
0.4452054795,0.0000000000,0.0000000000,0.5127795527,0.0000000000,0.6947674419,0.3512293026,0.0164835165,-1.0000000000
0.0684931507,0.5759599332,0.8045977011,0.4568690096,0.1552795031,0.1918604651,0.3562468640,0.0741758242,-1.0000000000
0.4269406393,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.3261627907,0.7558956347,0.0054945055,-1.0000000000
0.6735159817,0.0478575403,0.7896051974,0.3610223642,0.6459627329,0.4825581395,0.0978424486,0.0741758242,1.0000000000
0.4840182648,0.4034501948,0.5647176412,0.4568690096,0.2484472050,0.1976744186,0.2408429503,0.0741758242,1.0000000000
0.1438356164,0.0000000000,0.7176411794,0.3354632588,0.0000000000,0.5947674419,0.7699448068,0.0357142857,-1.0000000000
0.5027397260,0.0000000000,0.5777111444,0.5926517572,0.3229813665,0.0491279070,0.5504264927,0.0741758242,-1.0000000000
0.4680365297,0.0000000000,0.0000000000,0.5686900958,0.0000000000,0.4854651163,0.5469141997,0.0054945055,-1.0000000000
0.4296803653,0.5383973289,0.0000000000,0.5103833866,0.0000000000,0.5732558140,0.2767185148,0.0741758242,-1.0000000000
0.3952054795,0.0000000000,0.6066966517,0.3011182109,0.3074534161,0.7343023256,0.4603612644,0.0357142857,-1.0000000000
0.5662100457,0.0000000000,0.0000000000,0.6485623003,0.0000000000,0.5029069767,0.4540893126,0.0164835165,-1.0000000000
0.2009132420,0.5286588759,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.1906673357,0.7390109890,1.0000000000
0.2116438356,0.0000000000,0.5022488756,0.3865814696,0.2329192547,0.5726744186,0.7722027095,0.1510989011,1.0000000000
0.0958904110,0.4730105732,0.6646676662,0.5607028754,0.2484472050,0.0377906977,0.5293527346,0.0741758242,-1.0000000000
0.0000000000,0.4257095159,0.0000000000,0.5607028754,0.0000000000,0.2500000000,0.8730556949,0.0741758242,-1.0000000000
0.2545662100,0.0000000000,0.8705647176,0.2987220447,0.3633540373,0.7052325581,0.4463120923,0.0357142857,-1.0000000000
0.1164383562,0.2838063439,0.0000000000,0.5607028754,0.0000000000,0.2529069767,0.8758153537,0.0741758242,-1.0000000000
0.0746575342,0.0000000000,0.8280859570,0.4664536741,0.3105590062,0.4651162791,0.5291018565,0.0741758242,-1.0000000000
0.1735159817,0.3611574847,0.5927036482,0.4640575080,0.1118012422,0.5997093023,0.3833416959,0.1510989011,1.0000000000
0.4269406393,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.3261627907,0.7558956347,0.0164835165,-1.0000000000
0.4748858447,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.4912790698,0.6422478675,0.0741758242,-1.0000000000
0.0958904110,0.0417362270,0.9745127436,0.4329073482,0.1863354037,0.6395348837,0.2885097842,0.0741758242,-1.0000000000
0.5639269406,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.7151162791,0.5318615153,0.0164835165,-1.0000000000
0.1484018265,0.2097941013,0.8345827086,0.3370607029,0.2453416149,0.5997093023,0.4417962870,0.0054945055,-1.0000000000
0.2015981735,0.0000000000,0.6256871564,0.3578274760,0.3074534161,0.8081395349,0.5140491721,0.2719780220,-1.0000000000
0.1164383562,0.4034501948,0.5647176412,0.4488817891,0.2484472050,0.5843023256,0.2383341696,0.0741758242,-1.0000000000
0.9589041096,0.0000000000,0.0000000000,0.1932907348,0.0000000000,0.2761627907,0.7576517812,0.0164835165,1.0000000000
0.3630136986,0.2782415136,0.3898050975,0.6325878594,0.2795031056,0.1831395349,0.4189663823,0.0741758242,-1.0000000000
0.2116438356,0.0000000000,0.5022488756,0.3498402556,0.2329192547,0.5970930233,0.7824887105,0.0357142857,-1.0000000000
0.6027397260,0.5203116305,0.0000000000,0.5527156550,0.2173913043,0.0668604651,0.4089312594,0.0741758242,1.0000000000
0.2808219178,0.0000000000,0.0000000000,0.4728434505,0.0000000000,0.9069767442,0.5995985951,0.0741758242,-1.0000000000
0.7853881279,0.0667779633,0.3948025987,0.3210862620,0.3602484472,0.4825581395,0.2960361264,0.0164835165,1.0000000000
0.1493150685,0.3614357262,0.6426786607,0.4289137380,0.2422360248,0.5968023256,0.3828399398,0.1510989011,1.0000000000
0.4429223744,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.8255813953,0.4290015053,0.0164835165,-1.0000000000
0.1922374429,0.3452977184,0.0000000000,0.5103833866,0.0000000000,0.8209302326,0.4272453588,0.0164835165,-1.0000000000
0.2317351598,0.8494713411,0.0000000000,0.6525559105,0.0000000000,0.4720930233,0.0903161064,0.0054945055,-1.0000000000
0.4835616438,0.0000000000,0.5627186407,0.3841853035,0.3136645963,0.3613372093,0.4739086804,0.0741758242,-1.0000000000
0.6844748858,0.2634947134,0.0000000000,0.2044728435,0.3540372671,0.4238372093,0.6475163071,0.2472527473,1.0000000000
0.2237442922,0.3700612131,0.0000000000,0.5607028754,0.0000000000,0.4779069767,0.5323632715,0.2445054945,1.0000000000
0.3141552511,1.0000000000,0.0000000000,0.5103833866,0.0000000000,0.4087209302,0.1763672855,0.0741758242,-1.0000000000
0.9086757991,0.0000000000,0.0000000000,0.6246006390,0.0000000000,0.9418604651,0.0476668339,0.7390109890,1.0000000000
0.7374429224,0.2957707290,0.0000000000,0.2531948882,0.5124223602,0.1485465116,0.7353236327,0.2472527473,1.0000000000
0.2668949772,0.0000000000,0.6201899050,0.2931309904,0.3509316770,0.8072674419,0.5040140492,0.0357142857,-1.0000000000
0.4611872146,0.2114635504,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.1906673357,0.0741758242,1.0000000000
0.6232876712,0.2609905398,0.0000000000,0.0383386581,0.7267080745,0.1485465116,1.0000000000,0.0164835165,1.0000000000
0.7374429224,0.2957707290,0.0000000000,0.2531948882,0.5124223602,0.1485465116,0.7353236327,0.0741758242,1.0000000000
0.1255707763,0.5954368392,0.7596201899,0.6246006390,0.2795031056,0.0523255814,0.2759658806,0.0741758242,-1.0000000000
0.5385844749,0.5258764608,0.0000000000,0.4241214058,0.2950310559,0.4177325581,0.4059207225,0.0054945055,-1.0000000000
0.4824200913,0.0000000000,0.5647176412,0.4528753994,0.2484472050,0.5840116279,0.2375815354,0.0741758242,-1.0000000000
0.6027397260,0.5203116305,0.0000000000,0.5551118211,0.2049689441,0.0677325581,0.4086803813,0.0741758242,1.0000000000
0.7374429224,0.2957707290,0.0000000000,0.2531948882,0.5124223602,0.1485465116,0.7353236327,0.0741758242,1.0000000000
0.6404109589,0.0000000000,0.0000000000,0.5103833866,0.0000000000,0.7174418605,0.3645258404,0.0164835165,-1.0000000000
0.8881278539,0.0723427935,0.6146926537,0.7044728435,0.1211180124,0.2354651163,0.2634219769,0.1510989011,1.0000000000
0.1621004566,0.3227601558,0.0000000000,0.5607028754,0.0000000000,0.4238372093,0.6593075765,0.0164835165,-1.0000000000
0.9726027397,0.0000000000,0.0000000000,0.5047923323,0.2142857143,0.3459302326,0.3161063723,0.0741758242,1.0000000000
0.5949771689,0.5258764608,0.0000000000,0.3442492013,0.3602484472,0.4177325581,0.4059207225,0.0741758242,1.0000000000
0.1812785388,0.0000000000,0.8345827086,0.3817891374,0.2360248447,0.7401162791,0.4611138986,0.0741758242,-1.0000000000
0.3013698630,0.4340567613,0.0000000000,0.5367412141,0.1832298137,0.5232558140,0.4164576016,0.0741758242,-1.0000000000
0.6917808219,0.0000000000,0.0000000000,0.4249201278,0.0000000000,0.9273255814,0.2533868540,0.0741758242,1.0000000000
0.0858447489,0.5826377295,0.0000000000,0.5607028754,0.0000000000,0.7151162791,0.5341194180,0.2445054945,-1.0000000000
0.8744292237,0.0000000000,0.0000000000,0.1932907348,0.0000000000,0.9273255814,0.5168088309,0.0741758242,1.0000000000
0.3995433790,0.3255425710,0.4547726137,0.5527156550,0.2173913043,0.4215116279,0.1806322127,0.0741758242,1.0000000000
0.2015981735,0.0000000000,0.6256871564,0.3202875399,0.3074534161,0.8345930233,0.5233316608,0.0357142857,-1.0000000000
0.7374429224,0.2957707290,0.0000000000,0.2531948882,0.5124223602,0.1485465116,0.7353236327,0.1510989011,1.0000000000
0.2205479452,0.3683917641,0.0000000000,0.5607028754,0.0000000000,0.5156976744,0.5807827396,0.0741758242,-1.0000000000
0.0143835616,0.4518642181,0.0000000000,0.6525559105,0.0000000000,0.3988372093,0.6397390868,0.0164835165,-1.0000000000
0.1255707763,0.6566499722,0.0000000000,0.5607028754,0.0000000000,0.3906976744,0.4696437531,0.2445054945,1.0000000000
0.7374429224,0.2957707290,0.0000000000,0.2531948882,0.5124223602,0.1485465116,0.7353236327,0.1510989011,1.0000000000
0.4429223744,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.8255813953,0.4290015053,0.0741758242,-1.0000000000
0.2652968037,0.1519198664,0.6186906547,0.1517571885,0.3695652174,0.7985465116,0.4984947316,0.0741758242,1.0000000000
0.2915525114,0.0000000000,0.5907046477,0.5862619808,0.1894409938,0.6601744186,0.4104365278,0.1510989011,-1.0000000000
0.1735159817,0.3611574847,0.5927036482,0.4640575080,0.1118012422,0.5997093023,0.3833416959,0.0054945055,-1.0000000000
0.2545662100,0.0000000000,0.8705647176,0.2619808307,0.3633540373,0.7305232558,0.4553437030,0.0054945055,-1.0000000000
0.1506849315,0.1171396772,0.8185907046,0.0000000000,0.1770186335,0.7491279070,0.4668840943,0.0741758242,-1.0000000000
0.5949771689,0.5258764608,0.0000000000,0.3442492013,0.3602484472,0.4177325581,0.4059207225,0.0164835165,1.0000000000
0.3107305936,0.0000000000,0.0000000000,0.5103833866,0.0000000000,0.9238372093,0.4899648771,0.0741758242,-1.0000000000
0.0000000000,0.4257095159,0.0000000000,0.5607028754,0.0000000000,0.2500000000,0.8730556949,0.0054945055,-1.0000000000
0.6347031963,0.0000000000,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.1906673357,0.4917582418,1.0000000000
0.5228310502,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.6511627907,0.5694932263,0.0054945055,-1.0000000000
0.1559360731,0.4326655537,0.0000000000,0.5103833866,0.0000000000,0.6558139535,0.3268941295,0.0164835165,-1.0000000000
0.3420091324,0.0000000000,0.4992503748,0.1940894569,0.3850931677,0.5959302326,0.7671851480,0.0741758242,-1.0000000000
0.1045662100,0.4872008904,0.0000000000,0.3945686901,0.0683229814,0.5784883721,0.5883090818,0.0741758242,-1.0000000000
0.2748858447,0.0000000000,0.4832583708,0.5391373802,0.1397515528,0.4828488372,0.6931761164,0.0357142857,-1.0000000000
0.4424657534,0.0000000000,0.0000000000,0.5103833866,0.0000000000,0.8441860465,0.4397892624,0.0164835165,-1.0000000000
0.2025114155,0.0000000000,0.6266866567,0.3218849840,0.2422360248,0.8401162791,0.5268439538,0.2719780220,1.0000000000
0.5296803653,0.0489705064,0.7896051974,0.5367412141,0.4751552795,0.4825581395,0.0978424486,0.0741758242,1.0000000000
0.4207762557,0.5589872009,0.0000000000,0.1829073482,0.3478260870,0.5918604651,0.5260913196,0.0054945055,-1.0000000000
0.7625570776,0.0000000000,0.0000000000,0.7683706070,0.0000000000,0.1087209302,0.3153537381,0.0741758242,-1.0000000000
0.3995433790,0.0000000000,0.0000000000,0.5527156550,0.0000000000,0.4854651163,0.6573005519,0.0054945055,-1.0000000000
0.4422374429,0.0000000000,0.4777611194,0.3969648562,0.2763975155,0.4479651163,0.6653286503,0.2719780220,1.0000000000
0.2525114155,0.0000000000,0.5017491254,0.3003194888,0.3229813665,0.5895348837,0.7772202709,0.2719780220,1.0000000000
0.2205479452,0.3683917641,0.0000000000,0.5607028754,0.0000000000,0.5156976744,0.5807827396,0.2445054945,-1.0000000000
0.1506849315,0.1171396772,0.8185907046,0.0000000000,0.1770186335,0.7491279070,0.4668840943,0.1510989011,-1.0000000000
0.1559360731,0.4326655537,0.0000000000,0.5103833866,0.0000000000,0.6558139535,0.3268941295,0.0741758242,-1.0000000000
0.5228310502,0.0000000000,0.0000000000,0.5607028754,0.0000000000,0.6511627907,0.5694932263,0.2445054945,-1.0000000000
0.1164383562,0.4034501948,0.0000000000,0.4488817891,0.2484472050,0.5784883721,0.5720020070,0.0741758242,-1.0000000000
0.6506849315,0.0556483027,0.4697651174,0.2811501597,0.4440993789,0.3982558140,0.6297039639,0.0741758242,1.0000000000
0.4634703196,0.0000000000,0.4997501249,0.5926517572,0.3105590062,0.4593023256,0.2784746613,0.0741758242,-1.0000000000
0.1922374429,0.3452977184,0.0000000000,0.5103833866,0.0000000000,0.8209302326,0.4272453588,0.0741758242,-1.0000000000
0.0753424658,0.0000000000,0.8295852074,0.4648562300,0.3105590062,0.4651162791,0.5293527346,0.0741758242,-1.0000000000
0.3894977169,0.0000000000,0.4477761119,0.6142172524,0.3291925466,0.3787790698,0.4219769192,0.0741758242,-1.0000000000
0.3378995434,0.0000000000,0.4782608696,0.5591054313,0.1645962733,0.4299418605,0.6603110888,0.0357142857,-1.0000000000
0.9657534247,0.0000000000,0.0000000000,0.5367412141,0.0000000000,0.9418604651,0.0476668339,0.0164835165,1.0000000000
0.2513698630,0.0000000000,0.6076961519,0.4672523962,0.1770186335,0.7459302326,0.4648770697,0.2719780220,-1.0000000000
0.1824200913,0.7590428492,0.0000000000,0.5103833866,0.0000000000,0.6145348837,0.3018063221,0.0164835165,-1.0000000000
0.7374429224,0.2957707290,0.0000000000,0.2531948882,0.5124223602,0.1485465116,0.7353236327,0.1510989011,1.0000000000
0.9657534247,0.0000000000,0.0000000000,0.5367412141,0.0000000000,0.9418604651,0.0476668339,0.2445054945,1.0000000000
0.6404109589,0.0000000000,0.0000000000,0.5103833866,0.0000000000,0.7174418605,0.3645258404,0.0741758242,-1.0000000000
0.1632420091,0.1393989983,0.8670664668,0.3434504792,0.2018633540,0.5965116279,0.5005017561,0.2719780220,1.0000000000
0.2668949772,0.0000000000,0.6201899050,0.2931309904,0.3509316770,0.8072674419,0.5040140492,0.0741758242,-1.0000000000
0.7968036530,0.0000000000,0.0000000000,0.3450479233,0.3509316770,0.6656976744,0.3788258906,0.0741758242,1.0000000000
0.1166666667,0.4034501948,0.5647176412,0.4528753994,0.2484472050,0.1924418605,0.5770195685,0.0741758242,-1.0000000000
0.3059360731,0.4368391764,0.0000000000,0.5607028754,0.0000000000,0.4988372093,0.3891118916,0.0164835165,-1.0000000000
0.3410958904,0.0000000000,0.5912043978,0.5327476038,0.1987577640,0.6610465116,0.4106874059,0.0054945055,-1.0000000000
0.1639269406,0.2598775737,0.7991004498,0.4033546326,0.3012422360,0.5994186047,0.3828399398,0.2719780220,1.0000000000
0.1015981735,0.3188647746,0.4462768616,0.6397763578,0.2732919255,0.1715116279,0.5908178625,0.0741758242,-1.0000000000
0.4155251142,0.0417362270,0.7046476762,0.4568690096,0.1708074534,0.1191860465,0.5193176116,0.0741758242,1.0000000000
0.3410958904,0.0000000000,0.5912043978,0.5327476038,0.1801242236,0.6610465116,0.4106874059,0.1510989011,-1.0000000000
0.2525114155,0.0000000000,0.5017491254,0.3003194888,0.3229813665,0.5895348837,0.7772202709,0.0357142857,-1.0000000000
0.4429223744,0.0000000000,0.5347326337,0.7923322684,0.3416149068,0.0523255814,0.4616156548,0.0741758242,-1.0000000000
0.6506849315,0.0556483027,0.4697651174,0.2811501597,0.4440993789,0.3982558140,0.6297039639,0.0054945055,-1.0000000000
0.4949771689,0.5912632165,0.0000000000,0.2707667732,0.4440993789,0.1485465116,0.7185148018,0.0054945055,-1.0000000000
0.6347031963,0.2643294380,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.0000000000,0.7390109890,1.0000000000
0.0954337900,0.3792431831,0.5307346327,0.4496805112,0.2329192547,0.4084302326,0.4523331661,0.0741758242,-1.0000000000
0.6461187215,0.0000000000,0.0000000000,0.5127795527,0.0000000000,0.4796511628,0.4239839438,0.0164835165,-1.0000000000
0.4255707763,0.3366722315,0.0000000000,0.4440894569,0.2173913043,0.3107558140,0.5908178625,0.0741758242,1.0000000000
0.5949771689,0.5258764608,0.0000000000,0.3442492013,0.3602484472,0.4177325581,0.4059207225,0.0054945055,-1.0000000000
0.3059360731,0.0000000000,0.0000000000,0.5766773163,0.0000000000,0.4854651163,0.7300551932,0.0357142857,-1.0000000000
0.6392694064,0.0000000000,0.0000000000,0.5127795527,0.0000000000,0.7151162791,0.3637732062,0.0741758242,-1.0000000000
0.3995433790,0.0000000000,0.0000000000,0.5527156550,0.0000000000,0.4854651163,0.6573005519,0.2445054945,-1.0000000000
0.2025114155,0.0000000000,0.6266866567,0.3218849840,0.2422360248,0.8401162791,0.5268439538,0.0741758242,-1.0000000000
0.8881278539,0.0723427935,0.6146926537,0.7044728435,0.1211180124,0.2354651163,0.2634219769,0.0741758242,1.0000000000
0.6347031963,0.2643294380,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.0000000000,0.0741758242,-1.0000000000
0.5262557078,0.3964941569,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.0000000000,0.0164835165,-1.0000000000
0.7374429224,0.2957707290,0.0000000000,0.2364217252,0.5776397516,0.3924418605,0.5260913196,0.0741758242,1.0000000000
0.3744292237,0.3171953255,0.0000000000,0.8482428115,0.0000000000,0.3808139535,0.1906673357,0.7390109890,1.0000000000
0.2025114155,0.0000000000,0.6266866567,0.3218849840,0.2422360248,0.8401162791,0.5268439538,0.0054945055,-1.0000000000
0.0858447489,0.5826377295,0.0000000000,0.5607028754,0.0000000000,0.7151162791,0.5341194180,0.0054945055,-1.0000000000
0.6461187215,0.0000000000,0.0000000000,0.5127795527,0.0000000000,0.4796511628,0.4239839438,0.0357142857,-1.0000000000
0.2054794521,0.8013355593,0.0000000000,0.5607028754,0.0000000000,0.3744186047,0.3063221274,0.0741758242,-1.0000000000
0.6803652968,0.0000000000,0.0000000000,0.5207667732,0.0000000000,0.6511627907,0.3788258906,0.0164835165,-1.0000000000
